Date,Commodity_Name,Unit,Category,Price,Currency,Country,Country_Region,Market_Name
15 04 2017,Beans - Retail,KG,pulses and nuts,423.27,MWK,Malawi,Northern Region,Karonga
15 04 2017,Maize - Retail,KG,cereals and tubers,232.02,MWK,Malawi,Northern Region,Karonga
15 04 2017,Rice - Retail,KG,cereals and tubers,633.5,MWK,Malawi,Northern Region,Karonga
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,737.75,MWK,Malawi,Northern Region,Karonga
15 04 2017,Beans - Retail,KG,pulses and nuts,675.29,MWK,Malawi,Northern Region,Mzuzu
15 04 2017,Maize - Retail,KG,cereals and tubers,170,MWK,Malawi,Northern Region,Mzuzu
15 04 2017,Rice - Retail,KG,cereals and tubers,737.38,MWK,Malawi,Northern Region,Mzuzu
15 04 2017,Cassava - Retail,KG,cereals and tubers,381.13,MWK,Malawi,Northern Region,Mzuzu
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,761.5,MWK,Malawi,Northern Region,Mzuzu
15 04 2017,Beans - Retail,KG,pulses and nuts,683.94,MWK,Malawi,Northern Region,Jenda
15 04 2017,Maize - Retail,KG,cereals and tubers,170.29,MWK,Malawi,Northern Region,Jenda
15 04 2017,Rice - Retail,KG,cereals and tubers,724.22,MWK,Malawi,Northern Region,Jenda
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,703.31,MWK,Malawi,Northern Region,Jenda
15 04 2017,Beans - Retail,KG,pulses and nuts,513.51,MWK,Malawi,Central Region,Chatoloma
15 04 2017,Maize - Retail,KG,cereals and tubers,171.33,MWK,Malawi,Central Region,Chatoloma
15 04 2017,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,Chatoloma
15 04 2017,Maize - Retail,KG,cereals and tubers,194,MWK,Malawi,Central Region,Malomo
15 04 2017,Rice - Retail,KG,cereals and tubers,1000,MWK,Malawi,Central Region,Malomo
15 04 2017,Beans - Retail,KG,pulses and nuts,665.26,MWK,Malawi,Central Region,Mitundu
15 04 2017,Maize - Retail,KG,cereals and tubers,139.87,MWK,Malawi,Central Region,Mitundu
15 04 2017,Rice - Retail,KG,cereals and tubers,742.97,MWK,Malawi,Central Region,Mitundu
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,527.03,MWK,Malawi,Central Region,Mitundu
15 04 2017,Beans - Retail,KG,pulses and nuts,500,MWK,Malawi,Central Region,Mponela
15 04 2017,Beans - Retail,KG,pulses and nuts,816.67,MWK,Malawi,Central Region,Mwansambo
15 04 2017,Maize - Retail,KG,cereals and tubers,176.39,MWK,Malawi,Central Region,Mwansambo
15 04 2017,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,Mwansambo
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,300,MWK,Malawi,Central Region,Mwansambo
15 04 2017,Rice - Retail,KG,cereals and tubers,700,MWK,Malawi,Central Region,Nkhamenya
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,775,MWK,Malawi,Central Region,Nkhamenya
15 04 2017,Beans - Retail,KG,pulses and nuts,636.67,MWK,Malawi,Central Region,Nkhoma
15 04 2017,Maize - Retail,KG,cereals and tubers,115.67,MWK,Malawi,Central Region,Nkhoma
15 04 2017,Rice - Retail,KG,cereals and tubers,1100,MWK,Malawi,Central Region,Nkhoma
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,436.67,MWK,Malawi,Central Region,Nkhoma
15 04 2017,Rice - Retail,KG,cereals and tubers,780,MWK,Malawi,Central Region,Nsundwe
15 04 2017,Beans - Retail,KG,pulses and nuts,594.97,MWK,Malawi,Central Region,Ntcheu
15 04 2017,Maize - Retail,KG,cereals and tubers,134.06,MWK,Malawi,Central Region,Ntcheu
15 04 2017,Rice - Retail,KG,cereals and tubers,900,MWK,Malawi,Central Region,Ntcheu
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,862.52,MWK,Malawi,Central Region,Ntcheu
15 04 2017,Beans - Retail,KG,pulses and nuts,423.75,MWK,Malawi,Central Region,Ntchisi
15 04 2017,Maize - Retail,KG,cereals and tubers,170,MWK,Malawi,Central Region,Ntchisi
15 04 2017,Rice - Retail,KG,cereals and tubers,725,MWK,Malawi,Central Region,Ntchisi
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,817.5,MWK,Malawi,Central Region,Ntchisi
15 04 2017,Beans - Retail,KG,pulses and nuts,731.11,MWK,Malawi,Central Region,Salima
15 04 2017,Maize - Retail,KG,cereals and tubers,165,MWK,Malawi,Central Region,Salima
15 04 2017,Rice - Retail,KG,cereals and tubers,650,MWK,Malawi,Central Region,Salima
15 04 2017,Beans - Retail,KG,pulses and nuts,375,MWK,Malawi,Central Region,Dowa
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,758.84,MWK,Malawi,Central Region,Dowa
15 04 2017,Beans - Retail,KG,pulses and nuts,764.67,MWK,Malawi,Central Region,Lilongwe
15 04 2017,Maize - Retail,KG,cereals and tubers,95,MWK,Malawi,Central Region,Lilongwe
15 04 2017,Rice - Retail,KG,cereals and tubers,850,MWK,Malawi,Central Region,Lilongwe
15 04 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,850,MWK,Malawi,Central Region,Lilongwe
15 04 2017,Maize - Retail,KG,cereals and tubers,67.5,MWK,Malawi,Central Region,Kasiya
15 04 2017,Maize - Retail,KG,cereals and tubers,205,MWK,Malawi,Central Region,Chamama
15 03 2017,Beans - Retail,KG,pulses and nuts,961.72,MWK,Malawi,Southern Region,Balaka
15 03 2017,Maize - Retail,KG,cereals and tubers,169.03,MWK,Malawi,Southern Region,Balaka
15 03 2017,Rice - Retail,KG,cereals and tubers,751.22,MWK,Malawi,Southern Region,Balaka
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,555.1,MWK,Malawi,Southern Region,Balaka
15 03 2017,Rice - Retail,KG,cereals and tubers,794.73,MWK,Malawi,Southern Region,Liwonde
15 03 2017,Beans - Retail,KG,pulses and nuts,830.14,MWK,Malawi,Southern Region,Lunzu
15 03 2017,Maize - Retail,KG,cereals and tubers,199.2,MWK,Malawi,Southern Region,Lunzu
15 03 2017,Rice - Retail,KG,cereals and tubers,898.57,MWK,Malawi,Southern Region,Lunzu
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,1030.93,MWK,Malawi,Southern Region,Lunzu
15 03 2017,Beans - Retail,KG,pulses and nuts,978.47,MWK,Malawi,Southern Region,Mangochi
15 03 2017,Maize - Retail,KG,cereals and tubers,204.93,MWK,Malawi,Southern Region,Mangochi
15 03 2017,Rice - Retail,KG,cereals and tubers,733.42,MWK,Malawi,Southern Region,Mangochi
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,1175.73,MWK,Malawi,Southern Region,Mangochi
15 03 2017,Beans - Retail,KG,pulses and nuts,552.29,MWK,Malawi,Southern Region,Mayaka
15 03 2017,Maize - Retail,KG,cereals and tubers,199.35,MWK,Malawi,Southern Region,Mayaka
15 03 2017,Rice - Retail,KG,cereals and tubers,696.82,MWK,Malawi,Southern Region,Mayaka
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,659.36,MWK,Malawi,Southern Region,Mayaka
15 03 2017,Beans - Retail,KG,pulses and nuts,925,MWK,Malawi,Southern Region,Muloza
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,955.37,MWK,Malawi,Southern Region,Muloza
15 03 2017,Maize - Retail,KG,cereals and tubers,201.18,MWK,Malawi,Southern Region,Namwera
15 03 2017,Maize - Retail,KG,cereals and tubers,207.57,MWK,Malawi,Southern Region,Sorgin
15 03 2017,Rice - Retail,KG,cereals and tubers,852.9,MWK,Malawi,Southern Region,Sorgin
15 03 2017,Maize - Retail,KG,cereals and tubers,177.5,MWK,Malawi,Southern Region,Phalombe
15 03 2017,Rice - Retail,KG,cereals and tubers,632.5,MWK,Malawi,Southern Region,Phalombe
15 03 2017,Rice (imported) - Retail,KG,cereals and tubers,14000,SOS,Malawi,Southern Region,Marka
15 03 2017,Maize (white) - Retail,KG,cereals and tubers,9500,SOS,Malawi,Southern Region,Marka
15 03 2017,Sorghum (red) - Retail,KG,cereals and tubers,11300,SOS,Malawi,Southern Region,Marka
15 03 2017,Maize - Retail,KG,cereals and tubers,207.57,MWK,Malawi,Southern Region,Nsanje
15 03 2017,Beans - Retail,KG,pulses and nuts,803.7,MWK,Malawi,Northern Region,Chintheche
15 03 2017,Maize - Retail,KG,cereals and tubers,193.67,MWK,Malawi,Northern Region,Embangweni
15 03 2017,Rice - Retail,KG,cereals and tubers,786.14,MWK,Malawi,Northern Region,Embangweni
15 03 2017,Beans - Retail,KG,pulses and nuts,825.44,MWK,Malawi,Northern Region,Hewe
15 03 2017,Beans - Retail,KG,pulses and nuts,739.21,MWK,Malawi,Northern Region,Karonga
15 03 2017,Maize - Retail,KG,cereals and tubers,253.93,MWK,Malawi,Northern Region,Karonga
15 03 2017,Rice - Retail,KG,cereals and tubers,674.8,MWK,Malawi,Northern Region,Karonga
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,777.29,MWK,Malawi,Northern Region,Karonga
15 03 2017,Beans - Retail,KG,pulses and nuts,378.25,MWK,Malawi,Northern Region,Mzimba
15 03 2017,Beans - Retail,KG,pulses and nuts,660,MWK,Malawi,Northern Region,Mzuzu
15 03 2017,Maize - Retail,KG,cereals and tubers,208,MWK,Malawi,Northern Region,Mzuzu
15 03 2017,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Northern Region,Mzuzu
15 03 2017,Maize - Retail,KG,cereals and tubers,221.38,MWK,Malawi,Northern Region,Nkhata Bay
15 03 2017,Rice - Retail,KG,cereals and tubers,815.64,MWK,Malawi,Northern Region,Nkhata Bay
15 03 2017,Maize - Retail,KG,cereals and tubers,243.35,MWK,Malawi,Northern Region,Rumphi
15 03 2017,Rice - Retail,KG,cereals and tubers,829.28,MWK,Malawi,Northern Region,Rumphi
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,753.75,MWK,Malawi,Northern Region,Rumphi
15 03 2017,Beans - Retail,KG,pulses and nuts,763.15,MWK,Malawi,Northern Region,Jenda
15 03 2017,Maize - Retail,KG,cereals and tubers,197.51,MWK,Malawi,Northern Region,Jenda
15 03 2017,Rice - Retail,KG,cereals and tubers,738.47,MWK,Malawi,Northern Region,Jenda
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,712.07,MWK,Malawi,Northern Region,Jenda
15 03 2017,Beans - Retail,KG,pulses and nuts,646.41,MWK,Malawi,Central Region,Chatoloma
15 03 2017,Maize - Retail,KG,cereals and tubers,192.05,MWK,Malawi,Central Region,Chatoloma
15 03 2017,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,Chatoloma
15 03 2017,Beans - Retail,KG,pulses and nuts,1066.67,MWK,Malawi,Central Region,Madisi
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,1000,MWK,Malawi,Central Region,Madisi
15 03 2017,Rice - Retail,KG,cereals and tubers,933.33,MWK,Malawi,Central Region,Malomo
15 03 2017,Beans - Retail,KG,pulses and nuts,1004.31,MWK,Malawi,Central Region,Mchinji
15 03 2017,Maize - Retail,KG,cereals and tubers,186.86,MWK,Malawi,Central Region,Mchinji
15 03 2017,Rice - Retail,KG,cereals and tubers,790.38,MWK,Malawi,Central Region,Mchinji
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,873.51,MWK,Malawi,Central Region,Mchinji
15 03 2017,Beans - Retail,KG,pulses and nuts,650.48,MWK,Malawi,Central Region,Mitundu
15 03 2017,Maize - Retail,KG,cereals and tubers,176.09,MWK,Malawi,Central Region,Mitundu
15 03 2017,Rice - Retail,KG,cereals and tubers,776.51,MWK,Malawi,Central Region,Mitundu
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,780.83,MWK,Malawi,Central Region,Mitundu
15 03 2017,Beans - Retail,KG,pulses and nuts,983.33,MWK,Malawi,Central Region,Mponela
15 03 2017,Maize - Retail,KG,cereals and tubers,220,MWK,Malawi,Central Region,Mponela
15 03 2017,Rice - Retail,KG,cereals and tubers,700,MWK,Malawi,Central Region,Mponela
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,983.33,MWK,Malawi,Central Region,Mponela
15 03 2017,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,Nkhamenya
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,800,MWK,Malawi,Central Region,Nkhamenya
15 03 2017,Beans - Retail,KG,pulses and nuts,747,MWK,Malawi,Central Region,Nkhoma
15 03 2017,Maize - Retail,KG,cereals and tubers,135.17,MWK,Malawi,Central Region,Nkhoma
15 03 2017,Rice - Retail,KG,cereals and tubers,950,MWK,Malawi,Central Region,Nkhoma
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,600.18,MWK,Malawi,Central Region,Nkhoma
15 03 2017,Beans - Retail,KG,pulses and nuts,770.42,MWK,Malawi,Central Region,Nsundwe
15 03 2017,Maize - Retail,KG,cereals and tubers,148.56,MWK,Malawi,Central Region,Nsundwe
15 03 2017,Rice - Retail,KG,cereals and tubers,828.54,MWK,Malawi,Central Region,Nsundwe
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,734.54,MWK,Malawi,Central Region,Nsundwe
15 03 2017,Beans - Retail,KG,pulses and nuts,591.89,MWK,Malawi,Central Region,Ntcheu
15 03 2017,Maize - Retail,KG,cereals and tubers,186.04,MWK,Malawi,Central Region,Ntcheu
15 03 2017,Rice - Retail,KG,cereals and tubers,800,MWK,Malawi,Central Region,Ntcheu
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,879.8,MWK,Malawi,Central Region,Ntcheu
15 03 2017,Maize - Retail,KG,cereals and tubers,168.33,MWK,Malawi,Central Region,Ntchisi
15 03 2017,Beans - Retail,KG,pulses and nuts,882.44,MWK,Malawi,Central Region,Salima
15 03 2017,Maize - Retail,KG,cereals and tubers,204,MWK,Malawi,Central Region,Salima
15 03 2017,Rice - Retail,KG,cereals and tubers,734.44,MWK,Malawi,Central Region,Salima
15 03 2017,Beans - Retail,KG,pulses and nuts,750,MWK,Malawi,Central Region,Dowa
15 03 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,800,MWK,Malawi,Central Region,Dowa
15 03 2017,Beans - Retail,KG,pulses and nuts,1200,MWK,Malawi,Central Region,Lilongwe
15 03 2017,Maize - Retail,KG,cereals and tubers,220,MWK,Malawi,Central Region,Lilongwe
15 03 2017,Rice - Retail,KG,cereals and tubers,850,MWK,Malawi,Central Region,Lilongwe
15 03 2017,Maize - Retail,KG,cereals and tubers,220,MWK,Malawi,Central Region,Chamama
15 02 2017,Beans - Retail,KG,pulses and nuts,1052.22,MWK,Malawi,Southern Region,Balaka
15 02 2017,Maize - Retail,KG,cereals and tubers,188.48,MWK,Malawi,Southern Region,Balaka
15 02 2017,Rice - Retail,KG,cereals and tubers,755.18,MWK,Malawi,Southern Region,Balaka
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,564.77,MWK,Malawi,Southern Region,Balaka
15 02 2017,Maize - Retail,KG,cereals and tubers,208.79,MWK,Malawi,Southern Region,Bangula
15 02 2017,Rice - Retail,KG,cereals and tubers,792.63,MWK,Malawi,Southern Region,Bangula
15 02 2017,Beans - Retail,KG,pulses and nuts,998.55,MWK,Malawi,Southern Region,Lunzu
15 02 2017,Maize - Retail,KG,cereals and tubers,219.6,MWK,Malawi,Southern Region,Lunzu
15 02 2017,Rice - Retail,KG,cereals and tubers,899.24,MWK,Malawi,Southern Region,Lunzu
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,1098.14,MWK,Malawi,Southern Region,Lunzu
15 02 2017,Beans - Retail,KG,pulses and nuts,1099.48,MWK,Malawi,Southern Region,Mangochi
15 02 2017,Maize - Retail,KG,cereals and tubers,218.39,MWK,Malawi,Southern Region,Mangochi
15 02 2017,Rice - Retail,KG,cereals and tubers,757.93,MWK,Malawi,Southern Region,Mangochi
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,1184.07,MWK,Malawi,Southern Region,Mangochi
15 02 2017,Beans - Retail,KG,pulses and nuts,510.22,MWK,Malawi,Southern Region,Mayaka
15 02 2017,Maize - Retail,KG,cereals and tubers,231.39,MWK,Malawi,Southern Region,Mayaka
15 02 2017,Rice - Retail,KG,cereals and tubers,686.35,MWK,Malawi,Southern Region,Mayaka
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,612.7,MWK,Malawi,Southern Region,Mayaka
15 02 2017,Beans - Retail,KG,pulses and nuts,817.51,MWK,Malawi,Southern Region,Muloza
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,925.23,MWK,Malawi,Southern Region,Muloza
15 02 2017,Beans - Retail,KG,pulses and nuts,741.98,MWK,Malawi,Southern Region,Namwera
15 02 2017,Beans - Retail,KG,pulses and nuts,996.78,MWK,Malawi,Southern Region,Neno
15 02 2017,Maize - Retail,KG,cereals and tubers,275.6,MWK,Malawi,Southern Region,Neno
15 02 2017,Rice - Retail,KG,cereals and tubers,850,MWK,Malawi,Southern Region,Neno
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,993.9,MWK,Malawi,Southern Region,Neno
15 02 2017,Beans - Retail,KG,pulses and nuts,885.25,MWK,Malawi,Southern Region,Sorgin
15 02 2017,Maize - Retail,KG,cereals and tubers,236.91,MWK,Malawi,Southern Region,Sorgin
15 02 2017,Rice - Retail,KG,cereals and tubers,846.88,MWK,Malawi,Southern Region,Sorgin
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,915.25,MWK,Malawi,Southern Region,Sorgin
15 02 2017,Maize - Retail,KG,cereals and tubers,201.12,MWK,Malawi,Southern Region,Ntaja
15 02 2017,Rice - Retail,KG,cereals and tubers,588.83,MWK,Malawi,Southern Region,Ntaja
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,659.85,MWK,Malawi,Southern Region,Ntaja
15 02 2017,Beans - Retail,KG,pulses and nuts,800,MWK,Malawi,Southern Region,Phalombe
15 02 2017,Maize - Retail,KG,cereals and tubers,200,MWK,Malawi,Southern Region,Phalombe
15 02 2017,Rice - Retail,KG,cereals and tubers,708.98,MWK,Malawi,Southern Region,Phalombe
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,850,MWK,Malawi,Southern Region,Phalombe
15 02 2017,Rice (imported) - Retail,KG,cereals and tubers,14500,SOS,Malawi,Southern Region,Marka
15 02 2017,Maize (white) - Retail,KG,cereals and tubers,10500,SOS,Malawi,Southern Region,Marka
15 02 2017,Sorghum (red) - Retail,KG,cereals and tubers,13000,SOS,Malawi,Southern Region,Marka
15 02 2017,Maize - Retail,KG,cereals and tubers,236.91,MWK,Malawi,Southern Region,Nsanje
15 02 2017,Beans - Retail,KG,pulses and nuts,745.71,MWK,Malawi,Northern Region,Chilumba
15 02 2017,Maize - Retail,KG,cereals and tubers,265.24,MWK,Malawi,Northern Region,Chilumba
15 02 2017,Rice - Retail,KG,cereals and tubers,663.61,MWK,Malawi,Northern Region,Chilumba
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,521.13,MWK,Malawi,Northern Region,Chilumba
15 02 2017,Beans - Retail,KG,pulses and nuts,786.2,MWK,Malawi,Northern Region,Chintheche
15 02 2017,Maize - Retail,KG,cereals and tubers,221.85,MWK,Malawi,Northern Region,Chintheche
15 02 2017,Rice - Retail,KG,cereals and tubers,780.81,MWK,Malawi,Northern Region,Chintheche
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,780.09,MWK,Malawi,Northern Region,Chintheche
15 02 2017,Maize - Retail,KG,cereals and tubers,299.06,MWK,Malawi,Northern Region,Chitipa
15 02 2017,Rice - Retail,KG,cereals and tubers,640.93,MWK,Malawi,Northern Region,Chitipa
15 02 2017,Beans - Retail,KG,pulses and nuts,793.82,MWK,Malawi,Northern Region,Hewe
15 02 2017,Maize - Retail,KG,cereals and tubers,174.68,MWK,Malawi,Northern Region,Hewe
15 02 2017,Rice - Retail,KG,cereals and tubers,785.09,MWK,Malawi,Northern Region,Hewe
15 02 2017,Beans - Retail,KG,pulses and nuts,758.39,MWK,Malawi,Northern Region,Karonga
15 02 2017,Maize - Retail,KG,cereals and tubers,271.16,MWK,Malawi,Northern Region,Karonga
15 02 2017,Rice - Retail,KG,cereals and tubers,660.49,MWK,Malawi,Northern Region,Karonga
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,937.94,MWK,Malawi,Northern Region,Karonga
15 02 2017,Maize - Retail,KG,cereals and tubers,230.87,MWK,Malawi,Northern Region,Misuku
15 02 2017,Rice - Retail,KG,cereals and tubers,603.23,MWK,Malawi,Northern Region,Misuku
15 02 2017,Beans - Retail,KG,pulses and nuts,920.75,MWK,Malawi,Northern Region,Mzuzu
15 02 2017,Maize - Retail,KG,cereals and tubers,208.75,MWK,Malawi,Northern Region,Mzuzu
15 02 2017,Rice - Retail,KG,cereals and tubers,748.84,MWK,Malawi,Northern Region,Mzuzu
15 02 2017,Cassava - Retail,KG,cereals and tubers,352.2,MWK,Malawi,Northern Region,Mzuzu
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,760.77,MWK,Malawi,Northern Region,Mzuzu
15 02 2017,Maize - Retail,KG,cereals and tubers,220.39,MWK,Malawi,Northern Region,Nkhata Bay
15 02 2017,Rice - Retail,KG,cereals and tubers,789.39,MWK,Malawi,Northern Region,Nkhata Bay
15 02 2017,Maize - Retail,KG,cereals and tubers,257.46,MWK,Malawi,Northern Region,Rumphi
15 02 2017,Rice - Retail,KG,cereals and tubers,781.21,MWK,Malawi,Northern Region,Rumphi
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,750.3,MWK,Malawi,Northern Region,Rumphi
15 02 2017,Beans - Retail,KG,pulses and nuts,781.36,MWK,Malawi,Northern Region,Jenda
15 02 2017,Maize - Retail,KG,cereals and tubers,215.59,MWK,Malawi,Northern Region,Jenda
15 02 2017,Rice - Retail,KG,cereals and tubers,745.23,MWK,Malawi,Northern Region,Jenda
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,707.21,MWK,Malawi,Northern Region,Jenda
15 02 2017,Beans - Retail,KG,pulses and nuts,775.47,MWK,Malawi,Central Region,Bembeke turn off
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,797.8,MWK,Malawi,Central Region,Bembeke turn off
15 02 2017,Beans - Retail,KG,pulses and nuts,887.03,MWK,Malawi,Central Region,Chatoloma
15 02 2017,Maize - Retail,KG,cereals and tubers,196.77,MWK,Malawi,Central Region,Chatoloma
15 02 2017,Rice - Retail,KG,cereals and tubers,750,MWK,Malawi,Central Region,Chatoloma
15 02 2017,Maize - Retail,KG,cereals and tubers,201.59,MWK,Malawi,Central Region,Chimbiya
15 02 2017,Rice - Retail,KG,cereals and tubers,720.49,MWK,Malawi,Central Region,Chimbiya
15 02 2017,Beans - Retail,KG,pulses and nuts,1066.67,MWK,Malawi,Central Region,Madisi
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,1000,MWK,Malawi,Central Region,Madisi
15 02 2017,Beans - Retail,KG,pulses and nuts,1147.62,MWK,Malawi,Central Region,Mchinji
15 02 2017,Maize - Retail,KG,cereals and tubers,197.72,MWK,Malawi,Central Region,Mchinji
15 02 2017,Rice - Retail,KG,cereals and tubers,808.91,MWK,Malawi,Central Region,Mchinji
15 02 2017,Groundnuts (shelled) - Retail,KG,pulses and nuts,929.42,MWK,Malawi,Central Region,Mchinji
15 02 2017,Beans - Retail,KG,pulses and nuts,1064.77,MWK,Malawi,Central Region,Mitundu
